model,task_id,functional_pass,first_failure_stage,run_directory,run_json_exists,events_path,events_present_nonempty
deepseek-v4-pro,pluggy__hook_specs_core__001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/pluggy__hook_specs_core__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/pluggy__hook_specs_core__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,pluggy__hook_wrapper_core__hard3_001,False,public_failure,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/pluggy__hook_wrapper_core__hard3_001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/pluggy__hook_wrapper_core__hard3_001/agent/openhands_events.jsonl,True
deepseek-v4-pro,poetry_core__dependency_groups_core__hard3_001,False,public_failure,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/poetry_core__dependency_groups_core__hard3_001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/poetry_core__dependency_groups_core__hard3_001/agent/openhands_events.jsonl,True
deepseek-v4-pro,pydantic__field_validator_core__hard3_001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/pydantic__field_validator_core__hard3_001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/pydantic__field_validator_core__hard3_001/agent/openhands_events.jsonl,True
deepseek-v4-pro,pydantic_settings__env_source_core__001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/pydantic_settings__env_source_core__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/pydantic_settings__env_source_core__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,pydantic_v1__validation_error_core__001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/pydantic_v1__validation_error_core__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/pydantic_v1__validation_error_core__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,pygments__formatter_core__001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/pygments__formatter_core__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/pygments__formatter_core__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,pygments__lexer_core__001,False,hidden_failure,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/pygments__lexer_core__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/pygments__lexer_core__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,pyramid__configurator_action_core__hard3_001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/pyramid__configurator_action_core__hard3_001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/pyramid__configurator_action_core__hard3_001/agent/openhands_events.jsonl,True
deepseek-v4-pro,pytest__fixture_resolve_core__001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/pytest__fixture_resolve_core__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/pytest__fixture_resolve_core__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,pytest__ini_markers_core__001,False,public_failure,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/pytest__ini_markers_core__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/pytest__ini_markers_core__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,pytest__mark_expression_core__001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/pytest__mark_expression_core__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/pytest__mark_expression_core__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,pytest__marker_registry_core__hard3_001,False,hidden_failure,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/pytest__marker_registry_core__hard3_001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/pytest__marker_registry_core__hard3_001/agent/openhands_events.jsonl,True
deepseek-v4-pro,pytest__skipif_eval_core__001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/pytest__skipif_eval_core__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/pytest__skipif_eval_core__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,python_box__config_box_core__001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/python_box__config_box_core__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/python_box__config_box_core__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,python_dateutil__relativedelta_core__001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/python_dateutil__relativedelta_core__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/python_dateutil__relativedelta_core__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,python_dateutil__rrule_core__001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/python_dateutil__rrule_core__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/python_dateutil__rrule_core__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,python_decouple__config_repository_core__001,False,hidden_failure,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/python_decouple__config_repository_core__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/python_decouple__config_repository_core__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,python_dotenv__env_parse_core__001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/python_dotenv__env_parse_core__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/python_dotenv__env_parse_core__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,python_frontmatter__roundtrip_core__001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/python_frontmatter__roundtrip_core__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/python_frontmatter__roundtrip_core__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,python_multipart__form_parse_core__001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/python_multipart__form_parse_core__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/python_multipart__form_parse_core__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,pyyaml__safe_load_dump__001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/pyyaml__safe_load_dump__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/pyyaml__safe_load_dump__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,readme_renderer__content_type_core__hard3_001,False,public_failure,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/readme_renderer__content_type_core__hard3_001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/readme_renderer__content_type_core__hard3_001/agent/openhands_events.jsonl,True
deepseek-v4-pro,redis__resp_parser_core__001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/redis__resp_parser_core__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/redis__resp_parser_core__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,referencing__json_schema_refs_core__001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/referencing__json_schema_refs_core__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/referencing__json_schema_refs_core__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,requests_cache__cache_key_core__hard3_001,False,hidden_failure,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/requests_cache__cache_key_core__hard3_001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/requests_cache__cache_key_core__hard3_001/agent/openhands_events.jsonl,True
deepseek-v4-pro,responses__request_matcher_core__hard3_001,False,hidden_failure,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/responses__request_matcher_core__hard3_001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/responses__request_matcher_core__hard3_001/agent/openhands_events.jsonl,True
deepseek-v4-pro,returns__result_pipeline_core__hard3_001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/returns__result_pipeline_core__hard3_001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/returns__result_pipeline_core__hard3_001/agent/openhands_events.jsonl,True
deepseek-v4-pro,rfc3986__uri_parse_core__001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/rfc3986__uri_parse_core__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/rfc3986__uri_parse_core__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,rich__markup_parse_core__001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/rich__markup_parse_core__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/rich__markup_parse_core__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,ruamel_yaml__roundtrip_core__001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/ruamel_yaml__roundtrip_core__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/ruamel_yaml__roundtrip_core__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,schema__nested_validate_core__hard3_001,False,hidden_failure,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/schema__nested_validate_core__hard3_001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/schema__nested_validate_core__hard3_001/agent/openhands_events.jsonl,True
deepseek-v4-pro,scrapy__item_loader_core__hard3_001,False,public_failure,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/scrapy__item_loader_core__hard3_001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/scrapy__item_loader_core__hard3_001/agent/openhands_events.jsonl,True
deepseek-v4-pro,setuptools_scm__version_normalize_core__hard3_001,False,public_failure,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/setuptools_scm__version_normalize_core__hard3_001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/setuptools_scm__version_normalize_core__hard3_001/agent/openhands_events.jsonl,True
deepseek-v4-pro,sortedcontainers__sorted_list_core__001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/sortedcontainers__sorted_list_core__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/sortedcontainers__sorted_list_core__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,sphinx__extension_registry_core__hard3_001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/sphinx__extension_registry_core__hard3_001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/sphinx__extension_registry_core__hard3_001/agent/openhands_events.jsonl,True
deepseek-v4-pro,sqlalchemy__event_dispatch_core__hard3_001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/sqlalchemy__event_dispatch_core__hard3_001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/sqlalchemy__event_dispatch_core__hard3_001/agent/openhands_events.jsonl,True
deepseek-v4-pro,sqlparse__format_filters_core__001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/sqlparse__format_filters_core__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/sqlparse__format_filters_core__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,sqlparse__parse_format_core__001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/sqlparse__parse_format_core__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/sqlparse__parse_format_core__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,sqlparse__parse_split_core__001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/sqlparse__parse_split_core__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/sqlparse__parse_split_core__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,sqlparse__token_tree_core__001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/sqlparse__token_tree_core__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/sqlparse__token_tree_core__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,starlette__route_matching_core__hard3_001,False,hidden_failure,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/starlette__route_matching_core__hard3_001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/starlette__route_matching_core__hard3_001/agent/openhands_events.jsonl,True
deepseek-v4-pro,stevedore__extension_manager_core__hard3_001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/stevedore__extension_manager_core__hard3_001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/stevedore__extension_manager_core__hard3_001/agent/openhands_events.jsonl,True
deepseek-v4-pro,tabulate__table_format_core__001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/tabulate__table_format_core__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/tabulate__table_format_core__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,tenacity__retry_state_core__hard3_001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/tenacity__retry_state_core__hard3_001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/tenacity__retry_state_core__hard3_001/agent/openhands_events.jsonl,True
deepseek-v4-pro,tomlkit__roundtrip_document__001,True,functional_pass,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/tomlkit__roundtrip_document__001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/tomlkit__roundtrip_document__001/agent/openhands_events.jsonl,True
deepseek-v4-pro,tox__factor_expression_core__hard3_001,False,public_failure,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/tox__factor_expression_core__hard3_001,True,experiments/python/openhands/deepseek-v4-pro/python150-prime-v2-main-r1/tox__factor_expression_core__hard3_001/agent/openhands_events.jsonl,True
