task_id,run_id,model,agent,public_pass,hidden_pass,functional_pass,extraction_ratio,final_score,copied_file_count,copied_loc,repeated_file_reads,repeated_line_reads,tool_error_count,harness_format_error_count,closure_plan_present,self_generated_tests,hidden_risk_discussed,stop_reason,primary_failure,secondary_failure,trajectory_path,evaluation_path,evidence_step_ids,analysis_included,exclusion_reason,run_kind,suite_id,split,task_type,difficulty,dynamic_state_task,contract_review_required,run_status,build_pass,public_executed,hidden_executed,submission_present,copied_measurement_source,source_loc,total_tokens,prompt_tokens,completion_tokens,api_calls,assistant_steps,tool_call_count,repeated_terminal_commands,public_success_step_id,finish_step_id,unsupported_completion_claim,agent_reasoning_error_count,evaluator_environment_error_count,failure_classification_confidence,failure_flags,metadata_path,run_path,submission_path,events_available,evaluation_available
pytest__mark_expression_core__001,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/pytest__mark_expression_core__001,deepseek/deepseek-v4-flash,openhands-agent,true,true,true,0.003550,0.996450,2,271,0,0,0,0,false,false,true,completion_signal,passed,none,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/pytest__mark_expression_core__001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/pytest__mark_expression_core__001/eval/result.json,"[""53ea9fd6-152c-403a-ac3e-1bde3347b5ee""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429,core100,parser_state_coupling,hard,false,false,passed,true,true,true,true,eval.metrics submission footprint,76347,435235,428635,6600,21,23,23,1,53ea9fd6-152c-403a-ac3e-1bde3347b5ee,,false,0,0,high,"[""low_extraction_ratio_proxy""]",benchmark/tasks/pytest__mark_expression_core__001/metadata.json,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/pytest__mark_expression_core__001/run.json,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/pytest__mark_expression_core__001/submission,true,true
pytest__skipif_eval_core__001,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/pytest__skipif_eval_core__001,deepseek/deepseek-v4-flash,openhands-agent,true,false,false,0.001781,0.000000,1,136,0,0,0,1,false,false,true,completion_signal,hidden_interface_or_closure_failure,harness_format_errors,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/pytest__skipif_eval_core__001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/pytest__skipif_eval_core__001/eval/result.json,"[""5a26d308-d20e-4b4b-bf15-fd7991ca2996"",""a22e1b0a-8b51-45a7-9b81-b55c9c389156"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429,core100,framework_coupling,hard,true,false,failed,true,true,true,true,eval.metrics submission footprint,76347,467706,451246,16460,19,16,16,1,5a26d308-d20e-4b4b-bf15-fd7991ca2996,,false,0,0,medium,"[""low_extraction_ratio_proxy"",""harness_format_errors""]",benchmark/tasks/pytest__skipif_eval_core__001/metadata.json,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/pytest__skipif_eval_core__001/run.json,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/pytest__skipif_eval_core__001/submission,true,true
python_box__config_box_core__001,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_box__config_box_core__001,deepseek/deepseek-v4-flash,openhands-agent,true,true,true,0.522899,0.477101,6,1176,4,0,0,1,false,false,true,completion_signal,passed,none,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_box__config_box_core__001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_box__config_box_core__001/eval/result.json,"[""661170d6-73ec-4b9d-9b1f-d23a530bacee"",""790dae61-a58c-4aec-9f93-5ea23c04dc88"",""07c1b0fb-df38-40a1-a0b4-f3e292c73705"",""a5e1821e-2d4e-4db3-bab9-3ae8020224d1""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429,core100,data_model_coupling,hard,false,false,passed,true,true,true,true,eval.metrics submission footprint,2249,1918121,1889321,28800,42,49,49,2,661170d6-73ec-4b9d-9b1f-d23a530bacee,,false,0,0,high,"[""repeated_exploration"",""harness_format_errors""]",benchmark/tasks/python_box__config_box_core__001/metadata.json,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_box__config_box_core__001/run.json,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_box__config_box_core__001/submission,true,true
python_dateutil__relativedelta_core__001,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_dateutil__relativedelta_core__001,deepseek/deepseek-v4-flash,openhands-agent,true,true,true,0.251723,0.748277,3,548,2,0,0,0,false,false,true,explicit_finish,passed,none,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_dateutil__relativedelta_core__001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_dateutil__relativedelta_core__001/eval/result.json,"[""21417807-3436-4425-86cc-d6bcc3f498ef"",""be798c35-65b1-4234-9809-213fbc57f1d7"",""7b228da5-4bfd-43ef-a4d9-a6d39b13f53c"",""ade29ca1-c5f1-4711-a489-7d36245fda93""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429,core100,data_model_coupling,hard,false,false,passed,true,true,true,true,eval.metrics submission footprint,2177,502178,492568,9610,19,24,24,0,21417807-3436-4425-86cc-d6bcc3f498ef,be798c35-65b1-4234-9809-213fbc57f1d7,false,0,0,high,"[""repeated_exploration""]",benchmark/tasks/python_dateutil__relativedelta_core__001/metadata.json,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_dateutil__relativedelta_core__001/run.json,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_dateutil__relativedelta_core__001/submission,true,true
python_dateutil__rrule_core__001,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_dateutil__rrule_core__001,deepseek/deepseek-v4-flash,openhands-agent,true,true,true,0.254847,0.745153,4,1459,7,0,1,0,true,false,true,completion_signal,passed,none,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_dateutil__rrule_core__001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_dateutil__rrule_core__001/eval/result.json,"[""003723e9-1d7a-4757-b7b1-074520311e71"",""01434490-04f3-4bb8-b728-00509511b162"",""55340bc0-3184-40d6-adb1-1047fb46f72d"",""828b71bc-1d88-45d6-ad8d-bd9c1b197dff""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429,core100,parser_state_coupling,hard,true,false,passed,true,true,true,true,eval.metrics submission footprint,5725,2752309,2703133,49176,60,67,67,1,003723e9-1d7a-4757-b7b1-074520311e71,,false,0,0,high,"[""repeated_exploration"",""tool_execution_errors""]",benchmark/tasks/python_dateutil__rrule_core__001/metadata.json,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_dateutil__rrule_core__001/run.json,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_dateutil__rrule_core__001/submission,true,true
python_dotenv__env_parse_core__001,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_dotenv__env_parse_core__001,deepseek/deepseek-v4-flash,openhands-agent,true,true,true,0.164288,0.835712,4,426,0,0,0,0,false,false,true,explicit_finish,passed,none,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_dotenv__env_parse_core__001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_dotenv__env_parse_core__001/eval/result.json,"[""37a0b7cc-16a1-478f-8e13-0638c6db450e"",""a3f58e4e-4692-4b70-b30a-a6237cebdb8d""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429,core100,config_environment_coupling,hard,false,false,passed,true,true,true,true,eval.metrics submission footprint,2593,554980,541474,13506,20,30,30,1,37a0b7cc-16a1-478f-8e13-0638c6db450e,a3f58e4e-4692-4b70-b30a-a6237cebdb8d,false,0,0,high,"[""low_extraction_ratio_proxy""]",benchmark/tasks/python_dotenv__env_parse_core__001/metadata.json,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_dotenv__env_parse_core__001/run.json,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_dotenv__env_parse_core__001/submission,true,true
python_frontmatter__roundtrip_core__001,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_frontmatter__roundtrip_core__001,deepseek/deepseek-v4-flash,openhands-agent,true,true,true,0.222886,0.777114,3,224,0,0,0,0,false,false,true,explicit_finish,passed,none,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_frontmatter__roundtrip_core__001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_frontmatter__roundtrip_core__001/eval/result.json,"[""cc71dca4-6e06-4e06-bfc8-16cf41921aa4"",""6399a7e3-a1bd-460e-8329-a37d91a35e58""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429,core100,parser_state_coupling,hard,false,false,passed,true,true,true,true,eval.metrics submission footprint,1005,412846,398445,14401,24,22,22,1,cc71dca4-6e06-4e06-bfc8-16cf41921aa4,6399a7e3-a1bd-460e-8329-a37d91a35e58,false,0,0,high,"[""low_extraction_ratio_proxy""]",benchmark/tasks/python_frontmatter__roundtrip_core__001/metadata.json,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_frontmatter__roundtrip_core__001/run.json,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_frontmatter__roundtrip_core__001/submission,true,true
python_multipart__form_parse_core__001,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_multipart__form_parse_core__001,deepseek/deepseek-v4-flash,openhands-agent,true,true,true,0.380892,0.619108,4,1204,8,0,0,0,false,false,true,explicit_finish,passed,none,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_multipart__form_parse_core__001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_multipart__form_parse_core__001/eval/result.json,"[""65a73b7b-0f4f-40fd-a27d-20a0e9ec5b9d"",""052a4628-0927-4156-a80b-996ae8c738be"",""dec68554-b8d9-422c-bb72-11f974ec73ed"",""0750c5df-4682-405f-bc4f-5726c418d347""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429,core100,parser_state_coupling,hard,true,false,passed,true,true,true,true,eval.metrics submission footprint,3161,2105485,2067339,38146,42,38,38,0,65a73b7b-0f4f-40fd-a27d-20a0e9ec5b9d,052a4628-0927-4156-a80b-996ae8c738be,false,0,0,high,"[""repeated_exploration""]",benchmark/tasks/python_multipart__form_parse_core__001/metadata.json,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_multipart__form_parse_core__001/run.json,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/python_multipart__form_parse_core__001/submission,true,true
pyyaml__safe_load_dump__001,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/pyyaml__safe_load_dump__001,deepseek/deepseek-v4-flash,openhands-agent,true,true,true,0.919326,0.080674,16,4091,0,0,0,0,false,false,true,explicit_finish,passed,high_extraction_ratio_proxy,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/pyyaml__safe_load_dump__001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/pyyaml__safe_load_dump__001/eval/result.json,"[""82c5bad3-f10e-43e1-8e1e-12876c700c14"",""70951527-bacc-4cbe-a6ca-a7decedf3855""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429,core100,parser_state_coupling,hard,false,false,passed,true,true,true,true,eval.metrics submission footprint,4450,1473365,1456543,16822,34,47,47,2,82c5bad3-f10e-43e1-8e1e-12876c700c14,70951527-bacc-4cbe-a6ca-a7decedf3855,false,0,0,high,"[""high_extraction_ratio_proxy""]",benchmark/tasks/pyyaml__safe_load_dump__001/metadata.json,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/pyyaml__safe_load_dump__001/run.json,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/pyyaml__safe_load_dump__001/submission,true,true
redis__resp_parser_core__001,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/redis__resp_parser_core__001,deepseek/deepseek-v4-flash,openhands-agent,true,true,true,0.178708,0.821292,10,747,1,0,0,0,false,false,true,explicit_finish,passed,none,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/redis__resp_parser_core__001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/redis__resp_parser_core__001/eval/result.json,"[""0e2606f8-43d8-4e75-99bf-a8175a89dda8"",""7d14b451-01e4-4096-950a-cd6639ac9855"",""6fec6aa2-22f1-400a-8398-e601386c88e3""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429,core100,parser_state_coupling,hard,false,false,passed,true,true,true,true,eval.metrics submission footprint,4180,1520588,1496776,23812,38,40,40,0,0e2606f8-43d8-4e75-99bf-a8175a89dda8,7d14b451-01e4-4096-950a-cd6639ac9855,false,0,0,high,"[""low_extraction_ratio_proxy"",""repeated_exploration""]",benchmark/tasks/redis__resp_parser_core__001/metadata.json,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/redis__resp_parser_core__001/run.json,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/redis__resp_parser_core__001/submission,true,true
referencing__json_schema_refs_core__001,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/referencing__json_schema_refs_core__001,deepseek/deepseek-v4-flash,openhands-agent,true,true,true,0.470365,0.529635,6,1238,4,0,0,0,false,false,true,completion_signal,passed,none,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/referencing__json_schema_refs_core__001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/referencing__json_schema_refs_core__001/eval/result.json,"[""90567511-0d00-4fa7-b1fc-2736aa46962e"",""cbdcd2ac-e8a8-4199-b554-6734375e3432"",""d8b4ab7c-6b31-4e1c-b584-575419c439c4""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429,core100,data_model_coupling,hard,true,false,passed,true,true,true,true,eval.metrics submission footprint,2632,904905,887063,17842,25,37,37,1,90567511-0d00-4fa7-b1fc-2736aa46962e,,false,0,0,high,"[""repeated_exploration""]",benchmark/tasks/referencing__json_schema_refs_core__001/metadata.json,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/referencing__json_schema_refs_core__001/run.json,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/referencing__json_schema_refs_core__001/submission,true,true
rfc3986__uri_parse_core__001,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/rfc3986__uri_parse_core__001,deepseek/deepseek-v4-flash,openhands-agent,true,true,true,0.344206,0.655794,11,1203,0,0,0,0,true,false,true,explicit_finish,passed,none,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/rfc3986__uri_parse_core__001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/rfc3986__uri_parse_core__001/eval/result.json,"[""996d82c1-54a7-4d20-80da-31930389df58"",""1a4c3e67-f7d6-4a5c-8b4b-b57703863e2c""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429,core100,parser_state_coupling,hard,false,false,passed,true,true,true,true,eval.metrics submission footprint,3495,1479636,1449619,30017,31,47,47,0,996d82c1-54a7-4d20-80da-31930389df58,1a4c3e67-f7d6-4a5c-8b4b-b57703863e2c,false,0,0,high,[],benchmark/tasks/rfc3986__uri_parse_core__001/metadata.json,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/rfc3986__uri_parse_core__001/run.json,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/rfc3986__uri_parse_core__001/submission,true,true
rich__markup_parse_core__001,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/rich__markup_parse_core__001,deepseek/deepseek-v4-flash,openhands-agent,true,false,false,0.199713,0.000000,11,4597,7,0,0,1,false,false,true,explicit_finish,hidden_interface_or_closure_failure,harness_format_errors,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/rich__markup_parse_core__001/agent/openhands_events.jsonl,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/rich__markup_parse_core__001/eval/result.json,"[""825df389-9806-40c2-a050-8c9883386a5f"",""30d07b30-719a-46e4-b222-e0a95c97149e"",""a9837a34-d8aa-4799-a579-87edbd00219b"",""c987e1cf-d71a-4b5e-925f-c1166ceb4d5b"",""8e6522cb-ebd7-4186-82e4-d982cd48cd35"",""eval:hidden_tests""]",true,,frozen_primary,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429,core100,parser_state_coupling,hard,false,false,failed,true,true,true,true,eval.metrics submission footprint,23018,2141300,2091419,49881,63,54,54,1,825df389-9806-40c2-a050-8c9883386a5f,30d07b30-719a-46e4-b222-e0a95c97149e,true,1,0,medium,"[""low_extraction_ratio_proxy"",""repeated_exploration"",""harness_format_errors"",""unsupported_completion_claim""]",benchmark/tasks/rich__markup_parse_core__001/metadata.json,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/rich__markup_parse_core__001/run.json,experiments/python/openhands/deepseek-v4-flash/main-flash-20260705-232429/rich__markup_parse_core__001/submission,true,true
