model,task_id,file,entrypoint_file,support_file,closure_file,action_step,action_id,observation_id,action_kind,evidence_kind,command_or_path,matched_source_pair,observation_sha256
glm-5.3-flash,arrow__parse_format_core__001,arrow/locales.py,False,True,False,18,a53c2638-7095-48d1-a5be-f0afd13f496e,14183db8-8507-43d8-861c-484289635dfd,TerminalAction,explicit_read,"sed -n '1,180p' /flb/workspace/repo/arrow/locales.py","[""\""\""\""Returns an appropriate :class:`Locale <arrow.locales.Locale>`"", ""corresponding to an input locale name.""]",154fefed3c8b477ba1b915d6265bb8e6e62486c528d0869af639e826e22a4b9d
glm-5.3-flash,arrow__parse_format_core__001,arrow/api.py,True,True,False,22,0a86817d-3d31-46b1-ac76-3432f6860e32,b7ce6c7a-2056-4c6b-9d3c-3f2919b23101,TerminalAction,explicit_read,"cat /flb/workspace/repo/arrow/__init__.py; sed -n '1,60p' /flb/workspace/repo/arrow/api.py","[""Provides the default implementation of :class:`ArrowFactory <arrow.factory.ArrowFactory>`"", ""methods for use as a module API.""]",da25930d14597198e5751450f62fabba3ef657f27f35e99d4b70f809b7e32de6
qwen3.6-35b-a3b-fp8,arrow__parse_format_core__001,arrow/arrow.py,True,True,False,5,1c43a7b0-20b8-4be1-93dc-5dc2b034cbda,74bf14ab-c6e2-44b6-a7ce-0c335bdd5e2d,FileEditorAction,explicit_read,/flb/workspace/repo/arrow/arrow.py,"[""\""\""\""Constructs an :class:`Arrow <arrow.arrow.Arrow>` object from a timestamp, converted to"", ""the given timezone.""]",9ef5f381ccc089c75718fab8ef105a4d008df2b2406101b9721af211d3772924
qwen3.6-35b-a3b-fp8,arrow__parse_format_core__001,arrow/api.py,True,True,False,8,166bbf6e-1b0e-4faf-9ab7-1e3ce0a0463a,9ecfd728-5abb-4396-87e0-faf573c8fd4a,FileEditorAction,explicit_read,/flb/workspace/repo/arrow/api.py,"[""\""\""\""Returns an :class:`.ArrowFactory` for the specified :class:`Arrow <arrow.arrow.Arrow>`"", ""or derived type.""]",482fe7efe23630a31f2386f4294008294fcf0bb88368d91c25c90c1a5f1d16f2
qwen3.6-35b-a3b-fp8,arrow__parse_format_core__001,arrow/factory.py,False,True,False,10,ab2cd728-b488-4bdc-8fe3-e9e5a9b2253b,f3fb92e5-5a96-4ee6-9ed8-b98276d24654,FileEditorAction,explicit_read,/flb/workspace/repo/arrow/factory.py,"[""**One** ``float`` or ``int``, convertible to a floating-point timestamp, to get"", ""that timestamp in UTC::""]",29a572078dcd591cd5a7b30633cbbfffa3124d9c3b50b46d612a956b392199f9
qwen3.6-35b-a3b-fp8,arrow__parse_format_core__001,arrow/formatter.py,False,True,False,11,1d031ce1-0478-4df3-88a2-0874347d5a43,83e9954e-1b2f-4f51-b89f-dd4f23ea5e77,FileEditorAction,explicit_read,/flb/workspace/repo/arrow/formatter.py,"[""FORMAT_ATOM: Final[str] = \""YYYY-MM-DD HH:mm:ssZZ\"""", ""FORMAT_COOKIE: Final[str] = \""dddd, DD-MMM-YYYY HH:mm:ss ZZZ\""""]",56b9d5d3aaa0254a143585e5564e53cd6e4ba4099f4def8f7fafbc25bf99f166
qwen3.6-35b-a3b-fp8,arrow__parse_format_core__001,arrow/parser.py,True,True,False,12,399d3591-7189-4d68-b3fa-987c04a4dbf5,8b845a9e-60a1-4cf1-a564-590ff0411a0b,FileEditorAction,explicit_read,/flb/workspace/repo/arrow/parser.py,"[""\""D\"": _ONE_OR_TWO_DIGIT_RE,"", ""\""HH\"": _TWO_DIGIT_RE,""]",af66f23bdfdb737425f164d49cf7487acb46a91a459bd614bcc635215af013e8
qwen3.6-35b-a3b-fp8,arrow__parse_format_core__001,arrow/locales.py,False,True,False,13,2fcc087f-83b8-4242-b8a1-0fca8536e077,c7477cdd-2fd2-431b-b032-0bf813fcf44c,FileEditorAction,explicit_read,/flb/workspace/repo/arrow/locales.py,"[""\""\""\""Returns an appropriate :class:`Locale <arrow.locales.Locale>`"", ""corresponding to an input locale name.""]",aa56a8c4a15b658c20f198511020d74ea560acc73f22d53649dfe49b87f8fc33
gpt-oss-120b,arrow__parse_format_core__001,arrow/arrow.py,True,True,False,2,ba2ae369-3d2b-4e3e-8fc8-ba0eb6ff01f3,675082f8-d780-4e55-a9d8-d306f4ffd71f,FileEditorAction,explicit_read,/flb/workspace/repo/arrow/arrow.py,"[""\""day\"": _SECS_PER_DAY,"", ""\""week\"": _SECS_PER_WEEK,""]",7fe05b5bce644329ac43a097d8814579582bfd07143a8fc2a5207fc73bd931f9
gpt-oss-120b,arrow__parse_format_core__001,arrow/parser.py,True,True,False,4,e81bf3fe-9646-4556-abaa-2c7045a666b6,f767e936-e73d-4379-9a75-4303a8f62d23,FileEditorAction,explicit_read,/flb/workspace/repo/arrow/parser.py,"[""\""D\"": _ONE_OR_TWO_DIGIT_RE,"", ""\""HH\"": _TWO_DIGIT_RE,""]",9f7945ee95a763fea5378c0aa03042e333250306779fe6587ad42e32234cc938
deepseek-v4-pro,astroid__nodes_core__001,astroid/__init__.py,False,False,True,3,3c97b9a8-249e-4826-928d-075cf096604a,c1a31b93-2234-4363-8750-0c5e8dc79807,TerminalAction,explicit_read,"cd /flb/workspace && cat repo/astroid/__init__.py && echo ""===PKGINFO==="" && cat repo/astroid/__pkginfo__.py","[""* nodes and scoped_nodes for more information about methods and"", ""attributes added to different node classes""]",9b2e60f3282ec6a092c2235cc24b240118b0334d8cedda9864b5eb58d0c3a346
deepseek-v4-pro,astroid__nodes_core__001,astroid/__pkginfo__.py,False,False,True,3,3c97b9a8-249e-4826-928d-075cf096604a,c1a31b93-2234-4363-8750-0c5e8dc79807,TerminalAction,explicit_read,"cd /flb/workspace && cat repo/astroid/__init__.py && echo ""===PKGINFO==="" && cat repo/astroid/__pkginfo__.py","[""__version__ = \""2.14.2\"""", ""version = __version__""]",9b2e60f3282ec6a092c2235cc24b240118b0334d8cedda9864b5eb58d0c3a346
deepseek-v4-pro,astroid__nodes_core__001,astroid/nodes/__init__.py,True,False,True,8,fdaa8df6-7f18-4187-ba1b-3c5c6f1d1c5b,c8a538b8-41b8-4566-96b6-c304cb26c183,TerminalAction,explicit_read,"cd /flb/workspace && echo ""=== top node_classes.py ==="" && cat repo/astroid/node_classes.py && echo ""=== top scoped_nodes.py ==="" && cat repo/astroid/scoped_nodes.py && echo ""=== nodes/__init__.py ==="" && cat repo/astroid/nodes/__init__.py","[""\""AnnAssign\"","", ""\""are_exclusive\"",""]",f32c0dbb8476242f29ac3b151803270724252bde55741fedf7edb9f5970de8cd
deepseek-v4-pro,astroid__nodes_core__001,astroid/brain/helpers.py,False,False,True,9,9d786992-2741-4c3a-8663-a695721d08f1,7c3016d1-a36e-45b2-849b-1daf07d4bfb8,TerminalAction,explicit_read,"cd /flb/workspace && cat repo/astroid/brain/helpers.py && echo ""=== grep brain imports ==="" && grep -rn ""astroid.brain\|from astroid.brain\|import astroid.brain"" repo/astroid --include=*.py | grep -v ""repo/astroid/brain/"" | head -40","[""def register_module_extender("", ""manager: AstroidManager, module_name: str, get_extension_mod: Callable[[], Module]""]",776a8cd616a0846130dc8b55321ef7843d3d4a621baf0f77d69c4627f0358d88
deepseek-v4-pro,astroid__nodes_core__001,astroid/manager.py,False,False,True,10,75b1ae1a-0764-4e26-a113-1b23cced2845,3ff0bd35-60da-4225-ae92-c529350b0d5b,TerminalAction,explicit_read,"cd /flb/workspace && sed -n '400,470p' repo/astroid/manager.py && echo ""=== top of manager imports ==="" && sed -n '1,80p' repo/astroid/manager.py","[""\""\""\""Clear the underlying cache, bootstrap the builtins module and"", ""re-register transforms.""]",9c0ffabb57b85939c7fbb03871576d3f170be9d9b93fe4faac4bfa95d204f9d4
deepseek-v4-flash,astroid__nodes_core__001,astroid/__init__.py,False,False,True,6,c831c2b9-7bf0-46f7-8002-da7f70654fa5,503ed0ea-bca7-4fdd-9b96-5ec0eea6fa31,TerminalAction,explicit_read,cd /flb/workspace/repo/astroid && cat __init__.py scoped_nodes.py node_classes.py nodes/__init__.py,"[""* nodes and scoped_nodes for more information about methods and"", ""attributes added to different node classes""]",288942944ef8afbabe1c15ff6ec05a9ff47313e4c267f8d5cc74334bae9472f7
deepseek-v4-flash,astroid__nodes_core__001,astroid/nodes/__init__.py,True,False,True,6,c831c2b9-7bf0-46f7-8002-da7f70654fa5,503ed0ea-bca7-4fdd-9b96-5ec0eea6fa31,TerminalAction,explicit_read,cd /flb/workspace/repo/astroid && cat __init__.py scoped_nodes.py node_classes.py nodes/__init__.py,"[""\""AnnAssign\"","", ""\""are_exclusive\"",""]",288942944ef8afbabe1c15ff6ec05a9ff47313e4c267f8d5cc74334bae9472f7
deepseek-v4-flash,astroid__nodes_core__001,astroid/builder.py,True,False,True,7,d03d3390-95ea-4537-93b8-7da37b385567,160ed5b3-b08c-4865-8e98-689fdd2e5e04,TerminalAction,explicit_read,cd /flb/workspace/repo/astroid && cat builder.py,"[""\""\""\""Build astroid from source code string.\""\""\"""", ""module, builder = self._data_build(data, modname, path)""]",0d7b49e2a902594654bd3b916d7a31c21d28b8a7a650f71af524c911d855e289
deepseek-v4-flash,astroid__nodes_core__001,astroid/rebuilder.py,True,False,True,15,8f45a86b-70cf-4528-82a9-aeeed3146de6,d1218c53-2aec-4c61-9b21-d668cc075792,TerminalAction,search_snippet,"cd /flb/workspace/repo/astroid && grep -n ""\.infer(\|\.igetattr(\|\.getattr(\|\.lookup(\|\.frame(\|\.scope(\|\.instance_attrs\|delayed\|_import_from"" rebuilder.py | head -40","[""self._import_from_nodes: list[nodes.ImportFrom] = []"", ""self._delayed_assattr: list[nodes.AssignAttr] = []""]",4cf0e7dd2929e485ef4e515977cd7c47da7b27407aaa07307c8d4128e491ff86
deepseek-v4-flash,astroid__nodes_core__001,astroid/astroid_manager.py,False,False,True,20,5712ed91-5c7a-466a-8a71-6f9b1b99c9ea,5a221e46-195c-422c-8c7a-f95513004365,TerminalAction,explicit_read,"cd /flb/workspace/repo && cat astroid/__pkginfo__.py && sed -n '1,50p' astroid/astroid_manager.py","[""It prevents a circular import that happened"", ""when the only possibility to import it was from astroid.__init__.py.""]",cf8c0f8bc8ef8f506abe4d40cd995b1830491ec8dd1b194e52ec53eec97d3f7a
deepseek-v4-flash,astroid__nodes_core__001,astroid/__pkginfo__.py,False,False,True,20,5712ed91-5c7a-466a-8a71-6f9b1b99c9ea,5a221e46-195c-422c-8c7a-f95513004365,TerminalAction,explicit_read,"cd /flb/workspace/repo && cat astroid/__pkginfo__.py && sed -n '1,50p' astroid/astroid_manager.py","[""__version__ = \""2.14.2\"""", ""version = __version__""]",cf8c0f8bc8ef8f506abe4d40cd995b1830491ec8dd1b194e52ec53eec97d3f7a
deepseek-v4-flash,astroid__nodes_core__001,astroid/manager.py,False,False,True,24,b17b8f53-d68e-451c-8012-fe0581e4a168,10bb504d-0e53-4388-8eb2-d1b12411c69d,TerminalAction,explicit_read,"cd /flb/workspace/repo/astroid && sed -n '1,120p' manager.py","[""\""\""\""Visit the transforms and apply them to the given *node*.\""\""\"""", ""return self._transform.visit(node)""]",c1f6d6ed0deba4d07ff33d2d99f723714c78c5b33bc4427d6ce3299c27701854
deepseek-v4-flash,astroid__nodes_core__001,astroid/const.py,False,False,True,25,3498aee2-d959-4526-a551-93a49bc537bb,ca8867a3-b996-4e69-bb43-0ad11f65c966,TerminalAction,explicit_read,"cd /flb/workspace/repo/astroid && cat const.py | head -60 && echo ""=== _cache.py ==="" && cat _cache.py && echo ""=== transforms.py ==="" && cat transforms.py","[""ASTROID_INSTALL_DIRECTORY = Path(__file__).parent"", ""BRAIN_MODULES_DIRECTORY = ASTROID_INSTALL_DIRECTORY / \""brain\""""]",eb103ad31428d2347cffae38aeb59fa0e9a3390d02db0bf8852c2dd9e72e1060
deepseek-v4-flash,astroid__nodes_core__001,astroid/_cache.py,False,False,True,25,3498aee2-d959-4526-a551-93a49bc537bb,ca8867a3-b996-4e69-bb43-0ad11f65c966,TerminalAction,explicit_read,"cd /flb/workspace/repo/astroid && cat const.py | head -60 && echo ""=== _cache.py ==="" && cat _cache.py && echo ""=== transforms.py ==="" && cat transforms.py","[""\""\""\""Add a dictionary cache to the manager.\""\""\"""", ""self.dict_caches.append(cache)""]",eb103ad31428d2347cffae38aeb59fa0e9a3390d02db0bf8852c2dd9e72e1060
deepseek-v4-flash,astroid__nodes_core__001,astroid/transforms.py,False,False,True,25,3498aee2-d959-4526-a551-93a49bc537bb,ca8867a3-b996-4e69-bb43-0ad11f65c966,TerminalAction,explicit_read,"cd /flb/workspace/repo/astroid && cat const.py | head -60 && echo ""=== _cache.py ==="" && cat _cache.py && echo ""=== transforms.py ==="" && cat transforms.py","[""\""\""\""Call matching transforms for the given node if any and return the"", ""transformed node.""]",eb103ad31428d2347cffae38aeb59fa0e9a3390d02db0bf8852c2dd9e72e1060
deepseek-v4-flash,astroid__nodes_core__001,astroid/brain/helpers.py,False,False,True,44,eb7f3d16-7ce8-4607-8dfd-a86a94ba62a2,c272eb02-f8f7-44c7-9208-fa1616af2a20,TerminalAction,explicit_read,cd /flb/workspace/repo/astroid && cat brain/__init__.py brain/helpers.py | head -120,"[""def register_module_extender("", ""manager: AstroidManager, module_name: str, get_extension_mod: Callable[[], Module]""]",d6de500390829856cdc17cedf6c4be2e30aeb0f92a7a9499d51ec37bc0214ea9
gpt-5.6-luna,astroid__nodes_core__001,astroid/rebuilder.py,True,False,True,23,fe2e417e-313c-43a0-a4ee-fe02b30930dc,d77a5ebf-3b45-4836-b92d-24d96d749a4a,TerminalAction,explicit_read,"sed -n '565,700p' /flb/workspace/repo/astroid/nodes/node_classes.py; sed -n '1120,1215p' /flb/workspace/repo/astroid/rebuilder.py","[""\""\""\""Visit a Expr node by returning a fresh instance of it.\""\""\"""", ""newnode = nodes.Expr(""]",3cc151896dacbd8b41c91284e470c40194607a83929bfd9d092c0b9987f28f33
gpt-5.6-luna,astroid__nodes_core__001,astroid/nodes/node_classes.py,False,False,True,23,fe2e417e-313c-43a0-a4ee-fe02b30930dc,d77a5ebf-3b45-4836-b92d-24d96d749a4a,TerminalAction,explicit_read,"sed -n '565,700p' /flb/workspace/repo/astroid/nodes/node_classes.py; sed -n '1120,1215p' /flb/workspace/repo/astroid/rebuilder.py","[""\""annotations\"","", ""\""varargannotation\"",""]",3cc151896dacbd8b41c91284e470c40194607a83929bfd9d092c0b9987f28f33
glm-5.3-flash,astroid__nodes_core__001,astroid/const.py,False,False,True,8,f2162ffa-bc31-427d-bb7a-729a0f6fe40f,97670b61-6bf0-4c97-a4d6-6cb5534a5ae8,TerminalAction,explicit_read,"cd /flb/workspace/repo/astroid && sed -n '1,80p' _ast.py && echo ======CONST && cat const.py","[""ASTROID_INSTALL_DIRECTORY = Path(__file__).parent"", ""BRAIN_MODULES_DIRECTORY = ASTROID_INSTALL_DIRECTORY / \""brain\""""]",42d4bab211be33bfd9a910ad494ad7b464ac80ce803bce54425642ee307fe963
glm-5.3-flash,astroid__nodes_core__001,astroid/_ast.py,False,False,True,8,f2162ffa-bc31-427d-bb7a-729a0f6fe40f,97670b61-6bf0-4c97-a4d6-6cb5534a5ae8,TerminalAction,explicit_read,"cd /flb/workspace/repo/astroid && sed -n '1,80p' _ast.py && echo ======CONST && cat const.py","[""\""\""\""Given a correct type comment, obtain a FunctionType object.\""\""\"""", ""if _ast_py3 is None:""]",42d4bab211be33bfd9a910ad494ad7b464ac80ce803bce54425642ee307fe963
glm-5.3-flash,astroid__nodes_core__001,astroid/builder.py,True,False,True,9,75ddcf03-631f-4509-b060-25fc317dfb31,c2f77b32-b967-4d04-9dcc-d7f21ef468f4,TerminalAction,explicit_read,"cd /flb/workspace/repo/astroid && sed -n '1,120p' builder.py","[""\""Unable to load file {path}:\\n{error}\"","", ""modname=modname,""]",05613eb7fdaa6f46725a83275d9ae01ea95aa557d6045aba0d08d513c16f0926
glm-5.3-flash,astroid__nodes_core__001,astroid/nodes/__init__.py,True,False,True,12,270e1e80-641e-41e6-83ab-43f32b487682,a3803b5f-50c2-44f8-b88f-8b2a9aa1d258,TerminalAction,explicit_read,"cd /flb/workspace/repo/astroid && cat nodes/__init__.py | sed -n '1,301p'","[""\""AnnAssign\"","", ""\""are_exclusive\"",""]",82b8de9f25cfe8ffaa631743b0d48735b1165b05866c8ae7d25c2c9fc77f8607
glm-5.3-flash,astroid__nodes_core__001,astroid/nodes/node_ng.py,False,False,True,13,4f6c2a89-3896-478a-804b-f33467232b29,02f5d87e-b926-4bb0-ba50-6f5f464178b8,TerminalAction,explicit_read,cd /flb/workspace/repo/astroid && cat nodes/node_ng.py,"[""\""\""\""An optimized version of list(get_children())[-1].\""\""\"""", ""for field in self._astroid_fields[::-1]:""]",bd1d9725978e0c8324645ebc11c1349e6f5d0ca7195002a16d8623006f3c61c8
glm-5.3-flash,astroid__nodes_core__001,astroid/nodes/_base_nodes.py,False,False,True,14,e736b6c4-113e-4cd9-bad6-52f119207550,63b6aa5d-e0a0-409a-a67b-ef30f8a24e28,TerminalAction,explicit_read,"cd /flb/workspace/repo/astroid && sed -n '1,226p' nodes/_base_nodes.py","[""\""\""\""Get name from 'as' name.\""\""\"""", ""for name, _asname in self.names:""]",bbc3d17df61fecf4618f8e4479f5335e37cfcdd114ef2c8a39aeedaf6d8d5e09
glm-5.3-flash,astroid__nodes_core__001,astroid/nodes/scoped_nodes/scoped_nodes.py,False,False,True,19,99954f4f-6a4b-43ea-8a99-8477c42a4abd,8e2ae89b-83e9-41e3-9730-9bea30b5ff5e,TerminalAction,explicit_read,"cd /flb/workspace/repo/astroid && sed -n '1,120p' nodes/scoped_nodes/scoped_nodes.py","[""\""\""\""A class can inherit from typing.Generic directly, as base,"", ""and as base of bases. The merged MRO must however only contain the last entry.""]",a11bd3bf3f3396f44235de9bc775fc79819bbd965916af874838e3a24a20e4d7
glm-5.3-flash,astroid__nodes_core__001,astroid/nodes/scoped_nodes/mixin.py,False,False,True,25,f2e25cb8-134b-468e-a2b0-033be113598b,8f5d500c-7d90-4a5d-b78d-5906d70815b2,TerminalAction,explicit_read,"cd /flb/workspace/repo/astroid && sed -n '1,199p' nodes/scoped_nodes/mixin.py && cat nodes/scoped_nodes/__init__.py nodes/scoped_nodes/utils.py","[""\""\""\""this class provides locals handling common to Module, FunctionDef"", ""and ClassDef nodes, including a dict like interface for direct access""]",ea698090348b87e30ffabb0196373dab6e4e715fec2059a6db62376854cf496e
glm-5.3-flash,astroid__nodes_core__001,astroid/nodes/scoped_nodes/__init__.py,False,False,True,25,f2e25cb8-134b-468e-a2b0-033be113598b,8f5d500c-7d90-4a5d-b78d-5906d70815b2,TerminalAction,explicit_read,"cd /flb/workspace/repo/astroid && sed -n '1,199p' nodes/scoped_nodes/mixin.py && cat nodes/scoped_nodes/__init__.py nodes/scoped_nodes/utils.py","[""\""FunctionDef\"","", ""\""GeneratorExp\"",""]",ea698090348b87e30ffabb0196373dab6e4e715fec2059a6db62376854cf496e
glm-5.3-flash,astroid__nodes_core__001,astroid/nodes/scoped_nodes/utils.py,False,False,True,25,f2e25cb8-134b-468e-a2b0-033be113598b,8f5d500c-7d90-4a5d-b78d-5906d70815b2,TerminalAction,explicit_read,"cd /flb/workspace/repo/astroid && sed -n '1,199p' nodes/scoped_nodes/mixin.py && cat nodes/scoped_nodes/__init__.py nodes/scoped_nodes/utils.py","[""_builtin_astroid = manager.builtins_module"", ""except KeyError:""]",ea698090348b87e30ffabb0196373dab6e4e715fec2059a6db62376854cf496e
glm-5.3-flash,astroid__nodes_core__001,astroid/nodes/as_string.py,False,False,True,27,f8b4453e-6fda-485b-a2b9-7345356776ef,457456d8-34b4-408c-98fc-7a6b70f51efd,TerminalAction,explicit_read,"cd /flb/workspace/repo/astroid && sed -n '1,130p' nodes/as_string.py","[""\""\""\""Makes this visitor behave as a simple function\""\""\"""", ""return node.accept(self).replace(DOC_NEWLINE, \""\\n\"")""]",ed36e66968f70372a73dffbaf2562903b94dab815ef05f80e18a196a6bdb73f9
glm-5.3-flash,astroid__nodes_core__001,astroid/nodes/node_classes.py,False,False,True,33,b5df287d-3b69-4ae3-837b-7d5163aa370e,78d3a50d-e148-4b48-bcdf-1a4be6481edb,TerminalAction,explicit_read,"cd /flb/workspace/repo/astroid && sed -n '4940,5100p' nodes/node_classes.py","["") -> Generator[NodeNG | type[util.Uninferable], None, None]:"", ""yield self.value""]",378bffeae9e7c1c7a99f52e7669fc8e4db1a9c35e0900b37fe48d86a37c4af9b
glm-5.3-flash,astroid__nodes_core__001,astroid/nodes/const.py,False,False,True,37,8b24249c-0a20-48fb-8d26-539672a7401b,20364b9e-da6d-4eec-8e7f-c153f423144c,TerminalAction,explicit_read,"cd /flb/workspace/repo/astroid && sed -n '2105,2186p' nodes/node_classes.py && grep -n ""OP_PRECEDENCE"" nodes/const.py && cat nodes/const.py","[""OP_PRECEDENCE = {"", ""op: precedence""]",465d8fcbcb6e4194adc70096bb70d14cf11951c10a2d68b48df863fd0f20bf87
glm-5.3-flash,astroid__nodes_core__001,astroid/rebuilder.py,True,False,True,38,3dc9b896-6b27-4ebc-9905-997c0da537b1,37001412-1109-43ec-8c70-83739ee520ca,TerminalAction,explicit_read,"cd /flb/workspace/repo/astroid && sed -n '1,180p' rebuilder.py","[""\""\""\""Fix start and end position of doc nodes for Python < 3.8.\""\""\"""", ""if not self._data or not node.doc_node or node.lineno is None:""]",36aaea8e43f382c2dce0aebd08c5e58f474eb8c60bc17ab6a431972b569f5315
glm-5.3-flash,astroid__nodes_core__001,astroid/filter_statements.py,False,False,True,58,fc69bf4d-0225-4147-9922-41499e6249a3,05c0f387-66ea-4c85-9926-d87b436e44d6,TerminalAction,explicit_read,"cd /flb/workspace/repo/astroid && cat filter_statements.py && sed -n '1,80p' decorators.py && grep -n ""def deprecate_arguments"" -A 30 decorators.py","[""\""\""\""Return the first parent node that is an If node (or None).\""\""\"""", ""for parent in node.node_ancestors():""]",daa59edda158b9dbd3bb5cbfb068faea095ee50e7da4735f5cc79c8acee4849b
glm-5.3-flash,astroid__nodes_core__001,astroid/decorators.py,False,False,True,58,fc69bf4d-0225-4147-9922-41499e6249a3,05c0f387-66ea-4c85-9926-d87b436e44d6,TerminalAction,explicit_read,"cd /flb/workspace/repo/astroid && cat filter_statements.py && sed -n '1,80p' decorators.py && grep -n ""def deprecate_arguments"" -A 30 decorators.py","[""\""\""\""Provides a cached property equivalent to the stacking of"", ""@cached and @property, but more efficient.""]",daa59edda158b9dbd3bb5cbfb068faea095ee50e7da4735f5cc79c8acee4849b
glm-5.3-flash,astroid__nodes_core__001,astroid/nodes/utils.py,False,False,True,94,e694df34-10e3-425a-86e2-6953b7080260,ab4d21a3-dd98-4a40-9544-1c178fad5a81,TerminalAction,explicit_read,cd /flb/workspace/repo/astroid && cat nodes/scoped_nodes/mixin.py && cat nodes/utils.py,"[""class Position(NamedTuple):"", ""\""\""\""Position with line and column information.\""\""\""""]",49b39f7b7421ea4a061d8b7df0b961e853ca3a91f72ddd160014917116348c06
